"ID";"DTM";"P";"T";"RM"
"METIKALOV";1983-07-15;29.67;19.103;6.825
"METIKALOV";1983-08-15;148.13;15.648;7.029
"METIKALOV";1983-09-15;40.51;11.572;6.037
"METIKALOV";1983-10-15;19.06;6.677;5.127
"METIKALOV";1983-11-15;48.73;0.169;26.339
"METIKALOV";1983-12-15;20.66;-2.946;9.797
"METIKALOV";1984-01-15;53.07;-2.223;19.263
"METIKALOV";1984-02-15;58.54;-3.512;21.266
"METIKALOV";1984-03-15;13.24;-0.517;13.028
"METIKALOV";1984-04-15;65.85;4.429;38.735
"METIKALOV";1984-05-15;109.21;8.858;43.716
"METIKALOV";1984-06-15;68.7;12.176;10.55
"METIKALOV";1984-07-15;59.34;13.922;9.081
"METIKALOV";1984-08-15;62.77;14.761;8.054
"METIKALOV";1984-09-15;98.03;10.286;9.954
"METIKALOV";1984-10-15;25.56;7.729;6.477
"METIKALOV";1984-11-15;39.37;1.932;29.593
"METIKALOV";1984-12-15;20.54;-1.762;10.522
"METIKALOV";1985-01-15;29.67;-8.255;6.302
"METIKALOV";1985-02-15;30.24;-6.495;10.131
"METIKALOV";1985-03-15;37.55;0.409;71.122
"METIKALOV";1985-04-15;44.62;5.339;9.707
"METIKALOV";1985-05-15;41.77;11.829;5.892
"METIKALOV";1985-06-15;66.19;11.779;5.619
"METIKALOV";1985-07-15;65.16;15.677;4.975
"METIKALOV";1985-08-15;78.4;14.812;4.472
"METIKALOV";1985-09-15;36.86;11.582;3.756
"METIKALOV";1985-10-15;5.93;6.151;3.34
"METIKALOV";1985-11-15;91.07;-1.318;5.994
"METIKALOV";1985-12-15;48.16;0.735;61.128
"METIKALOV";1986-01-15;113.09;-2.652;18.868
"METIKALOV";1986-02-15;17.69;-9.227;6.608
"METIKALOV";1986-03-15;49.87;0.745;109.248
"METIKALOV";1986-04-15;44.62;5.692;8.456
"METIKALOV";1986-05-15;144.7;12.835;53.408
"METIKALOV";1986-06-15;38.46;14.089;6.058
"METIKALOV";1986-07-15;68.24;15.006;5.705
"METIKALOV";1986-08-15;146.64;14.732;14.043
"METIKALOV";1986-09-15;42;9.522;4.927
"METIKALOV";1986-10-15;72.58;6.693;40.203
"METIKALOV";1986-11-15;15.52;2.482;9.339
"METIKALOV";1986-12-15;98.03;-1.233;23.822
"METIKALOV";1987-01-15;82.17;-8.378;8.313
"METIKALOV";1987-02-15;57.17;-3.545;20.576
"METIKALOV";1987-03-15;53.07;-4.671;19.646
"METIKALOV";1987-04-15;43.14;6.752;137.042
"METIKALOV";1987-05-15;70.18;8.258;15.375
"METIKALOV";1987-06-15;85.36;12.669;11.906
"METIKALOV";1987-07-15;93.81;15.429;11.253
"METIKALOV";1987-08-15;65.05;13.254;8.987
"METIKALOV";1987-09-15;71.67;12.939;8.252
"METIKALOV";1987-10-15;30.58;6.348;6.854
"METIKALOV";1987-11-15;42.68;2.382;29.275
"METIKALOV";1987-12-15;55.01;-0.73;20.09
"METIKALOV";1988-01-15;40.17;-0.204;18.338
"METIKALOV";1988-02-15;77.03;-1.032;29.7
"METIKALOV";1988-03-15;96.89;-0.555;35.569
"METIKALOV";1988-04-15;13.69;6.226;17.665
"METIKALOV";1988-05-15;31.95;12.219;16.392
"METIKALOV";1988-06-15;109.44;13.156;16.358
"METIKALOV";1988-07-15;72.12;15.496;14.427
"METIKALOV";1988-08-15;67.45;15.032;12.722
"METIKALOV";1988-09-15;61.74;11.206;11.409
"METIKALOV";1988-10-15;24.88;7.238;10.125
"METIKALOV";1988-11-15;58.89;-0.534;14.067
"METIKALOV";1988-12-15;90.04;0.122;92.837
"METIKALOV";1989-01-15;15.18;-0.955;11.677
"METIKALOV";1989-02-15;33.55;0.505;32.634
"METIKALOV";1989-03-15;38.57;4.377;17.59
"METIKALOV";1989-04-15;62.88;5.609;25.398
"METIKALOV";1989-05-15;41.77;11.629;7.625
"METIKALOV";1989-06-15;72.01;13.209;7.347
"METIKALOV";1989-07-15;56.6;16.087;6.272
"METIKALOV";1989-08-15;70.18;14.748;5.638
"METIKALOV";1989-09-15;75.66;12.656;5.137
"METIKALOV";1989-10-15;39.83;7.6;4.645
"METIKALOV";1989-11-15;47.82;-0.821;9.127
"METIKALOV";1989-12-15;47.36;-0.904;16.916
"METIKALOV";1990-01-15;28.76;-1.391;14.066
"METIKALOV";1990-02-15;84.45;2.062;79.52
"METIKALOV";1990-03-15;36.86;4.4;15.796
"METIKALOV";1990-04-15;55.69;4.842;21.573
"METIKALOV";1990-05-15;39.14;12;7.18
"METIKALOV";1990-06-15;72.58;13.889;6.96
"METIKALOV";1990-07-15;19.74;15.035;5.596
"METIKALOV";1990-08-15;65.85;16.522;5.203
"METIKALOV";1990-09-15;51.47;9.406;4.659
"METIKALOV";1990-10-15;43.14;6.516;4.282
"METIKALOV";1990-11-15;99.4;2.216;46.616
"METIKALOV";1990-12-15;29.67;-2.594;11.928
"METIKALOV";1991-01-15;21.57;-1.21;10.487
"METIKALOV";1991-02-15;21.8;-5.838;12.375
"METIKALOV";1991-03-15;17;3.316;7.163
"METIKALOV";1991-04-15;23.39;4.599;6.689
"METIKALOV";1991-05-15;44.74;7.361;6.44
"METIKALOV";1991-06-15;94.83;12.269;7.206
"METIKALOV";1991-07-15;19.86;17.683;5.001
"METIKALOV";1991-08-15;60.03;15.693;4.673
"METIKALOV";1991-09-15;23.17;12.452;4.088
"METIKALOV";1991-10-15;7.76;5.322;3.703
"METIKALOV";1991-11-15;55.35;1.259;3.427
"METIKALOV";1991-12-15;84.22;-2.565;14.269
"METIKALOV";1992-01-15;25.56;-1.41;18.242
"METIKALOV";1992-02-15;26.36;0.209;24.974
"METIKALOV";1992-03-15;68.02;1.774;46.875
"METIKALOV";1992-04-15;53.98;5.512;18.193
"METIKALOV";1992-05-15;16.32;12.474;7.008
"METIKALOV";1992-06-15;86.85;15.592;7.156
"METIKALOV";1992-07-15;151.32;16.945;7.707
"METIKALOV";1992-08-15;49.76;18.1;5.868
"METIKALOV";1992-09-15;49.98;11.319;5.065
"METIKALOV";1992-10-15;67.1;4.506;9.42
"METIKALOV";1992-11-15;65.73;2.502;50.03
"METIKALOV";1992-12-15;31.5;-2.523;12.684
"METIKALOV";1993-01-15;71.67;-1.11;24.74
"METIKALOV";1993-02-15;30.58;-4.784;18.292
"METIKALOV";1993-03-15;11.75;0.5;10.963
"METIKALOV";1993-04-15;24.19;8.069;10.158
"METIKALOV";1993-05-15;42.57;13.445;9.461
"METIKALOV";1993-06-15;122.22;14.179;9.833
"METIKALOV";1993-07-15;129.41;14.58;15.066
"METIKALOV";1993-08-15;40.51;14.706;7.435
"METIKALOV";1993-09-15;44.05;10.326;6.616
"METIKALOV";1993-10-15;55.46;5.267;6.204
"METIKALOV";1993-11-15;56.15;-1.784;19.293
"METIKALOV";1993-12-15;108.19;0.758;108.591
"METIKALOV";1994-01-15;58.43;0.209;50.239
"METIKALOV";1994-02-15;23.17;-2.863;13.153
"METIKALOV";1994-03-15;74.18;3.896;56.077
"METIKALOV";1994-04-15;60.03;5.632;23.208
"METIKALOV";1994-05-15;72.24;10.745;8.858
"METIKALOV";1994-06-15;25.11;14.956;6.763
"METIKALOV";1994-07-15;53.98;19.6;6.262
"METIKALOV";1994-08-15;94.38;16.122;5.748
"METIKALOV";1994-09-15;58.66;11.402;5.128
"METIKALOV";1994-10-15;45.65;4.619;4.686
"METIKALOV";1994-11-15;41.43;4.426;7.758
"METIKALOV";1994-12-15;70.07;0.322;56.813
"METIKALOV";1995-01-15;103.62;-3.326;18.186
"METIKALOV";1995-02-15;46.45;1.705;93.522
"METIKALOV";1995-03-15;60.71;0.277;44.104
"METIKALOV";1995-04-15;69.16;6.566;27.099
"METIKALOV";1995-05-15;50.44;10.648;7.511
"METIKALOV";1995-06-15;102.25;12.466;8.32
"METIKALOV";1995-07-15;94.61;18.59;7.91
"METIKALOV";1995-08-15;86.62;15.958;6.393
"METIKALOV";1995-09-15;60.26;10.549;5.208
"METIKALOV";1995-10-15;18.37;8.735;4.266
"METIKALOV";1995-11-15;47.36;-0.808;7.819
"METIKALOV";1995-12-15;49.64;-4.3;15.212
"METIKALOV";1996-01-15;9.47;-6.204;11.783
"METIKALOV";1996-02-15;26.13;-5.784;13.646
"METIKALOV";1996-03-15;30.24;-2.268;15.248
"METIKALOV";1996-04-15;28.53;6.109;9.002
"METIKALOV";1996-05-15;68.47;10.145;9.65
"METIKALOV";1996-06-15;100.08;14.389;10.269
"METIKALOV";1996-07-15;99.86;13.835;9.531
"METIKALOV";1996-08-15;103.85;14.645;18.178
"METIKALOV";1996-09-15;52.95;8.572;14.76
"METIKALOV";1996-10-15;54.78;7.196;29.287
"METIKALOV";1996-11-15;33.55;2.366;25.255
"METIKALOV";1996-12-15;34.92;-6.159;10.73
"METIKALOV";1997-01-15;19.74;-5.488;13.464
"METIKALOV";1997-02-15;70.64;0.662;76.109
"METIKALOV";1997-03-15;56.95;3.109;34.394
"METIKALOV";1997-04-15;51.47;3.506;21.963
"METIKALOV";1997-05-15;23.62;11.548;6.577
"METIKALOV";1997-06-15;45.65;14.062;6.109
"METIKALOV";1997-07-15;91.87;15.09;5.839
"METIKALOV";1997-08-15;43.14;16.88;4.928
"METIKALOV";1997-09-15;19.06;11.599;4.401
"METIKALOV";1997-10-15;45.08;4.49;4.029
"METIKALOV";1997-11-15;18.6;1.099;3.682
"METIKALOV";1997-12-15;56.03;-0.668;9.678
"METIKALOV";1998-01-15;33.67;-1.107;12.602
"METIKALOV";1998-02-15;12.21;1.284;7.795
"METIKALOV";1998-03-15;44.05;1.98;25.155
"METIKALOV";1998-04-15;22.6;7.209;5.519
"METIKALOV";1998-05-15;39.71;12.032;5.219
"METIKALOV";1998-06-15;90.16;15.266;5.37
"METIKALOV";1998-07-15;109.9;14.806;5.17
"METIKALOV";1998-08-15;60.26;14.951;4.161
"METIKALOV";1998-09-15;115.83;10.716;18.681
"METIKALOV";1998-10-15;168.78;6.577;122.244
"METIKALOV";1998-11-15;49.87;-0.758;17.712
"METIKALOV";1998-12-15;26.82;-2.459;14.515
"METIKALOV";1999-01-15;52.72;-1.504;22.158
"METIKALOV";1999-02-15;71.33;-3.052;25.465
"METIKALOV";1999-03-15;35.26;2.774;42.016
"METIKALOV";1999-04-15;31.27;6.452;12.552
"METIKALOV";1999-05-15;56.38;11.922;11.959
"METIKALOV";1999-06-15;70.75;13.309;11.008
"METIKALOV";1999-07-15;50.9;17.141;9.549
"METIKALOV";1999-08-15;32.87;14.983;8.453
"METIKALOV";1999-09-15;78.51;14.766;7.786
"METIKALOV";1999-10-15;27.16;6.248;7.028
"METIKALOV";1999-11-15;44.85;0.526;6.56
"METIKALOV";1999-12-15;62.65;-0.836;20.542
"METIKALOV";2000-01-15;49.87;-2.694;21.816
"METIKALOV";2000-02-15;50.33;0.992;50.199
"METIKALOV";2000-03-15;141.62;2.458;108.777
"METIKALOV";2000-04-15;39.71;8.549;11.574
"METIKALOV";2000-05-15;54.09;12.98;10.833
"METIKALOV";2000-06-15;66.65;15.722;9.864
"METIKALOV";2000-07-15;89.81;13.638;9.052
"METIKALOV";2000-08-15;66.19;16.477;7.955
"METIKALOV";2000-09-15;43.71;11.686;7.022
"METIKALOV";2000-10-15;61.28;8.461;6.478
"METIKALOV";2000-11-15;43.71;3.079;12.894
"METIKALOV";2000-12-15;23.51;-0.688;10.728
"METIKALOV";2001-01-15;47.59;-3.026;18.72
"METIKALOV";2001-02-15;35.03;-0.877;16.368
"METIKALOV";2001-03-15;110.92;1.606;99.807
"METIKALOV";2001-04-15;52.84;4.696;21.532
"METIKALOV";2001-05-15;44.96;12.767;8.964
"METIKALOV";2001-06-15;58.43;12.616;8.158
"METIKALOV";2001-07-15;97.8;16.393;7.913
"METIKALOV";2001-08-15;56.15;16.548;6.564
"METIKALOV";2001-09-15;97.69;9.289;6.216
"METIKALOV";2001-10-15;26.7;10.012;5.41
"METIKALOV";2001-11-15;65.28;1.066;44.581
"METIKALOV";2001-12-15;77.03;-3.768;17.472
"METIKALOV";2002-01-15;30.36;-2.53;23.517
"METIKALOV";2002-02-15;96.77;2.112;95.31
"METIKALOV";2002-03-15;47.93;2.625;31.177
"METIKALOV";2002-04-15;27.16;5.509;9.577
"METIKALOV";2002-05-15;83.19;12.822;10.268
"METIKALOV";2002-06-15;72.81;16.126;8.988
"METIKALOV";2002-07-15;57.29;16.361;7.501
"METIKALOV";2002-08-15;198.46;16.777;48.348
"METIKALOV";2002-09-15;77.26;10.266;31.134
"METIKALOV";2002-10-15;82.05;5.832;55
"METIKALOV";2002-11-15;115.72;2.709;93.804
"METIKALOV";2002-12-15;70.64;-3.178;22.087
"METIKALOV";2003-01-15;48.04;-3.133;24.79
"METIKALOV";2003-02-15;12.21;-5.591;19.946
"METIKALOV";2003-03-15;9.93;2.554;13.417
"METIKALOV";2003-04-15;30.24;5.469;12.494
"METIKALOV";2003-05-15;62.2;13.029;12.142
"METIKALOV";2003-06-15;41.65;18.562;10.424
"METIKALOV";2003-07-15;93.24;16.748;9.7
"METIKALOV";2003-08-15;15.29;19.167;8.383
"METIKALOV";2003-09-15;15.18;11.682;7.622
"METIKALOV";2003-10-15;56.15;3.067;6.956
"METIKALOV";2003-11-15;19.74;2.882;6.381
"METIKALOV";2003-12-15;38.12;-1.962;10.53
"METIKALOV";2004-01-15;77.83;-4.191;17.468
"METIKALOV";2004-02-15;42.91;-0.136;28.228
"METIKALOV";2004-03-15;28.3;1.067;22.84
"METIKALOV";2004-04-15;27.05;6.909;11.404
"METIKALOV";2004-05-15;92.1;9.467;14.191
"METIKALOV";2004-06-15;92.1;13.882;11.935
"METIKALOV";2004-07-15;73.84;15.329;10.001
"METIKALOV";2004-08-15;59.23;16.264;8.337
"METIKALOV";2004-09-15;81.94;11.136;7.765
"METIKALOV";2004-10-15;39.49;7.232;7.523
"METIKALOV";2004-11-15;95.06;1.969;76.457
"METIKALOV";2004-12-15;29.9;-2.407;14.32
"METIKALOV";2005-01-15;93.58;-1.239;27.627
"METIKALOV";2005-02-15;68.47;-4.873;20.919
"METIKALOV";2005-03-15;26.13;0.132;65.824
"METIKALOV";2005-04-15;28.76;7.389;11.801
"METIKALOV";2005-05-15;78.29;11.483;12.645
"METIKALOV";2005-06-15;71.21;15.152;11.262
"METIKALOV";2005-07-15;96.89;16.341;10.602
"METIKALOV";2005-08-15;63.91;13.748;8.712
"METIKALOV";2005-09-15;62.08;12.416;7.818
"METIKALOV";2005-10-15;27.39;7.645;6.815
"METIKALOV";2005-11-15;21.57;0.979;6.17
"METIKALOV";2005-12-15;70.87;-2.21;16.756
"METIKALOV";2006-01-15;20.31;-6.43;12.256
"METIKALOV";2006-02-15;31.61;-3.688;19.34
"METIKALOV";2006-03-15;66.53;-0.975;25.266
"METIKALOV";2006-04-15;86.05;5.939;55.537
"METIKALOV";2006-05-15;131.47;11.125;55.592
"METIKALOV";2006-06-15;85.82;15.496;13.637
"METIKALOV";2006-07-15;63.91;19.964;11.265
"METIKALOV";2006-08-15;88.33;13.174;10.11
"METIKALOV";2006-09-15;27.16;14.346;8.65
"METIKALOV";2006-10-15;36.52;8.851;7.892
"METIKALOV";2006-11-15;45.53;3.936;7.321
"METIKALOV";2006-12-15;24.76;1.248;14.458
"METIKALOV";2007-01-15;84.68;1.838;68.766
"METIKALOV";2007-02-15;48.96;1.805;37.526
"METIKALOV";2007-03-15;40.74;3.635;19.924
"METIKALOV";2007-04-15;14.38;9.302;6.482
"METIKALOV";2007-05-15;108.41;12.625;7.848
"METIKALOV";2007-06-15;86.39;16.102;7.288
"METIKALOV";2007-07-15;100.43;15.703;6.745
"METIKALOV";2007-08-15;103.05;15.393;6.243
"METIKALOV";2007-09-15;105.45;9.599;39.679
"METIKALOV";2007-10-15;24.42;5.703;5.867
"METIKALOV";2007-11-15;90.16;0.116;72.448
"METIKALOV";2007-12-15;25.45;-1.597;11.145
"METIKALOV";2008-01-15;26.25;0.47;25.478
"METIKALOV";2008-02-15;30.24;1.588;20.885
"METIKALOV";2008-03-15;81.03;1.448;56.375
"METIKALOV";2008-04-15;88.9;5.832;44.292
"METIKALOV";2008-05-15;49.87;12.422;6.838
"METIKALOV";2008-06-15;59.23;15.742;6.164
"METIKALOV";2008-07-15;56.15;16.164;5.314
"METIKALOV";2008-08-15;43.82;15.48;4.655
"METIKALOV";2008-09-15;54.78;10.039;4.229
"METIKALOV";2008-10-15;64.14;6.561;4.03
"METIKALOV";2008-11-15;36.86;2.546;13.014
"METIKALOV";2008-12-15;39.83;-1.113;13.353
"METIKALOV";2009-01-15;20.66;-4.936;11.092
"METIKALOV";2009-02-15;33.78;-2.18;14.322
"METIKALOV";2009-03-15;61.17;1.703;48.746
"METIKALOV";2009-04-15;60.71;10.486;8.099
"METIKALOV";2009-05-15;74.86;11.964;8.062
"METIKALOV";2009-06-15;78.74;13.299;7.429
"METIKALOV";2009-07-15;95.98;15.832;7.206
"METIKALOV";2009-08-15;36.52;16.667;5.01
"METIKALOV";2009-09-15;35.95;12.949;4.441
"METIKALOV";2009-10-15;61.97;5.767;4.175
"METIKALOV";2009-11-15;66.99;4.282;35.411
"METIKALOV";2009-12-15;70.53;-2.246;20.715
"METIKALOV";2010-01-15;49.98;-5.478;14.851
"METIKALOV";2010-02-15;26.48;-2.963;23.245
"METIKALOV";2010-03-15;37.77;1.222;31.888
"METIKALOV";2010-04-15;37.89;6.536;10.68
"METIKALOV";2010-05-15;97.8;9.322;27.097
"METIKALOV";2010-06-15;62.65;15.029;10.01
"METIKALOV";2010-07-15;113.89;18.561;10.233
"METIKALOV";2010-08-15;134.09;14.725;20.001
"METIKALOV";2010-09-15;68.59;9.562;25.974
"METIKALOV";2010-10-15;17.57;4.858;6.68
"METIKALOV";2010-11-15;110.7;2.966;85.825
"METIKALOV";2010-12-15;87.19;-5.891;13.198
"METIKALOV";2011-01-15;42.85;-1.797;25.959
"METIKALOV";2011-02-15;12.97;-2.598;24.72
"METIKALOV";2011-03-15;18.36;2.787;13.469
"METIKALOV";2011-04-15;27.57;9.136;12.493
"METIKALOV";2011-05-15;67.44;11.909;12.102
"METIKALOV";2011-06-15;68.17;15.189;10.919
"METIKALOV";2011-07-15;144.77;14.325;11.308
"METIKALOV";2011-08-15;94.9;15.919;11.779
"METIKALOV";2011-09-15;47.24;12.992;8.356
"METIKALOV";2011-10-15;38.67;6.574;11.43
"METIKALOV";2011-11-15;1.82;1.699;6.43
"METIKALOV";2011-12-15;105.49;0.832;82.42
"METIKALOV";2012-01-15;97.51;-0.794;27.897
"METIKALOV";2012-02-15;22.88;-5.608;18.14
"METIKALOV";2012-03-15;20.01;4.306;19.474
"METIKALOV";2012-04-15;43.96;6.402;11.338
"METIKALOV";2012-05-15;42.69;12.696;10.329
"METIKALOV";2012-06-15;66.45;14.712;9.6
"METIKALOV";2012-07-15;99.01;15.79;9.041
"METIKALOV";2012-08-15;49.47;16.612;7.578
"METIKALOV";2012-09-15;38.04;11.349;6.768
"METIKALOV";2012-10-15;62.37;5.545;6.248
"METIKALOV";2012-11-15;66.35;2.719;35.64
"METIKALOV";2012-12-15;65.94;-1.5;23.045
"METIKALOV";2013-01-15;39.14;-1.978;19.116
"METIKALOV";2013-02-15;63.18;-2.734;26.076
"METIKALOV";2013-03-15;22.17;-2.194;18.41
"METIKALOV";2013-04-15;25.98;6.252;13.317
"METIKALOV";2013-05-15;108.07;9.703;42.419
"METIKALOV";2013-06-15;131.24;13.982;40.8
"METIKALOV";2013-07-15;28.21;18.145;11.285
"METIKALOV";2013-08-15;141.89;15.506;13.649
"METIKALOV";2013-09-15;59.53;10.446;18.668
"METIKALOV";2013-10-15;49.29;7.248;27.719
"METIKALOV";2013-11-15;41.81;2.259;34.804
"METIKALOV";2013-12-15;16.65;-0.075;11.257
"METIKALOV";2014-01-15;27.36;-0.378;14.124
"METIKALOV";2014-02-15;5.46;0.42;8.719
"METIKALOV";2014-03-15;19.83;4.558;8.056
"METIKALOV";2014-04-15;45.94;8.862;7.807
"METIKALOV";2014-05-15;112;10.319;26.067
"METIKALOV";2014-06-15;38.49;14.449;6.781
"METIKALOV";2014-07-15;108.12;17.312;7.245
"METIKALOV";2014-08-15;82.27;13.57;6.026
"METIKALOV";2014-09-15;87.49;12.569;5.718
"METIKALOV";2014-10-15;56.52;9.135;18.752
"METIKALOV";2014-11-15;33.04;4.126;21.821
"METIKALOV";2014-12-15;46.04;0.506;37.386
"METIKALOV";2015-01-15;57.29;-0.217;18.886
"METIKALOV";2015-02-15;4.79;-2.052;7.46
"METIKALOV";2015-03-15;51.47;2.809;35.376
"METIKALOV";2015-04-15;51.58;6.292;12.834
"METIKALOV";2015-05-15;28.64;10.99;6.045
"METIKALOV";2015-06-15;89.24;14.126;6.47
"METIKALOV";2015-07-15;40.06;18.109;5.006
"METIKALOV";2015-08-15;69.61;19.245;4.571
"METIKALOV";2015-09-15;26.36;10.609;3.988
"METIKALOV";2015-10-15;65.85;6.19;3.694
"METIKALOV";2015-11-15;100.77;4.832;57.52
"METIKALOV";2015-12-15;21.57;3.516;14.921
"PLAVEC";1901-01-15;59.12;-6.567;9.681
"PLAVEC";1901-02-15;32.4;-5.792;10.219
"PLAVEC";1901-03-15;71.81;1.892;67.034
"PLAVEC";1901-04-15;35.14;7.886;17.705
"PLAVEC";1901-05-15;67.45;12.894;16.033
"PLAVEC";1901-06-15;47.92;16.193;12.728
"PLAVEC";1901-07-15;90.91;18.41;11.259
"PLAVEC";1901-08-15;25.03;16.866;8.573
"PLAVEC";1901-09-15;9.86;12.495;7.147
"PLAVEC";1901-10-15;46.6;9.788;6.047
"PLAVEC";1901-11-15;39.5;1.154;5.189
"PLAVEC";1901-12-15;51.17;0.645;8.454
"PLAVEC";1902-01-15;24.43;1.567;9.869
"PLAVEC";1902-02-15;28.82;-1.721;11.206
"PLAVEC";1902-03-15;40.17;2.743;16.687
"PLAVEC";1902-04-15;44.33;7.042;9.17
"PLAVEC";1902-05-15;49.45;9.015;7.996
"PLAVEC";1902-06-15;53.33;14.137;6.789
"PLAVEC";1902-07-15;84.33;15.865;6.276
"PLAVEC";1902-08-15;50.93;16.2;4.508
"PLAVEC";1902-09-15;40.37;12.814;3.611
"PLAVEC";1902-10-15;48.46;7.129;3.083
"PLAVEC";1902-11-15;36.63;-0.87;2.439
"PLAVEC";1902-12-15;31.98;-4.3;2.991
"PLAVEC";1903-01-15;37.93;-3.402;7.502
"PLAVEC";1903-02-15;24.11;2.208;22.003
"PLAVEC";1903-03-15;36.69;5.109;9.777
"PLAVEC";1903-04-15;13.87;5.223;6.962
"PLAVEC";1903-05-15;29.46;12.901;6.045
"PLAVEC";1903-06-15;87.99;14.665;6.063
"PLAVEC";1903-07-15;65.36;17.08;4.639
"PLAVEC";1903-08-15;56.24;16.965;3.654
"PLAVEC";1903-09-15;54.47;13.151;3.006
"PLAVEC";1903-10-15;48.65;9.359;2.513
"PLAVEC";1903-11-15;7.74;3.824;2.022
"PLAVEC";1903-12-15;50.91;-2.063;1.69
"PLAVEC";1904-01-15;26.26;-3.203;1.418
"PLAVEC";1904-02-15;24.71;0.194;15.674
"PLAVEC";1904-03-15;22.78;2.943;3.798
"PLAVEC";1904-04-15;64.43;8.629;7.343
"PLAVEC";1904-05-15;32.36;12.221;4.048
"PLAVEC";1904-06-15;82.19;16.078;4.57
"PLAVEC";1904-07-15;125.1;19.458;5.152
"PLAVEC";1904-08-15;84.95;18.221;3.323
"PLAVEC";1904-09-15;50.41;12.31;2.134
"PLAVEC";1904-10-15;50.85;8.18;1.838
"PLAVEC";1904-11-15;48.68;1.638;3.067
"PLAVEC";1904-12-15;55.83;-0.295;10.34
"PLAVEC";1905-01-15;7.28;-4.831;10.044
"PLAVEC";1905-02-15;38.65;-0.106;14.352
"PLAVEC";1905-03-15;39.76;4.044;16.91
"PLAVEC";1905-04-15;54.91;5.892;14.294
"PLAVEC";1905-05-15;51.79;12.259;10.72
"PLAVEC";1905-06-15;33.59;17.087;8.358
"PLAVEC";1905-07-15;17.63;19.208;6.776
"PLAVEC";1905-08-15;23.1;17.872;5.674
"PLAVEC";1905-09-15;80.7;14.199;4.832
"PLAVEC";1905-10-15;59.89;4.631;4.408
"PLAVEC";1905-11-15;48.93;2.644;8.827
"PLAVEC";1905-12-15;36.48;0.002;13.961
"PLAVEC";1906-01-15;30.21;-1.126;13.191
"PLAVEC";1906-02-15;21.29;-0.805;12.755
"PLAVEC";1906-03-15;40.7;2.721;18.764
"PLAVEC";1906-04-15;51.18;8.68;11.007
"PLAVEC";1906-05-15;74.4;13.401;10.58
"PLAVEC";1906-06-15;42.06;14.672;7.555
"PLAVEC";1906-07-15;56.77;17.723;6.38
"PLAVEC";1906-08-15;62.87;16.743;5.231
"PLAVEC";1906-09-15;41.82;12.423;4.213
"PLAVEC";1906-10-15;46.98;8.609;3.56
"PLAVEC";1906-11-15;66.21;5.395;3.516
"PLAVEC";1906-12-15;28.56;-3.556;6.713
"PLAVEC";1907-01-15;25.73;-2.563;10.302
"PLAVEC";1907-02-15;21.29;-2.478;10.874
"PLAVEC";1907-03-15;52.34;1.629;24.044
"PLAVEC";1907-04-15;28.87;5.836;10.042
"PLAVEC";1907-05-15;62.88;14.372;9.565
"PLAVEC";1907-06-15;74.64;16.206;8.189
"PLAVEC";1907-07-15;113.37;15.772;7.818
"PLAVEC";1907-08-15;43.23;17.122;5.166
"PLAVEC";1907-09-15;104.53;13.093;5.178
"PLAVEC";1907-10-15;23.01;11.958;3.561
"PLAVEC";1907-11-15;32.37;1.301;3.144
"PLAVEC";1907-12-15;33.27;-0.142;8.161
"PLAVEC";1908-01-15;39.77;-3.354;10.66
"PLAVEC";1908-02-15;11.88;0.514;15.088
"PLAVEC";1908-03-15;29.95;2.179;10.542
"PLAVEC";1908-04-15;63.28;6.564;13.802
"PLAVEC";1908-05-15;39.64;15.184;8.892
"PLAVEC";1908-06-15;52.99;17.656;7.488
"PLAVEC";1908-07-15;99.1;17.587;6.764
"PLAVEC";1908-08-15;57.45;15.521;5.128
"PLAVEC";1908-09-15;24.25;12.065;4.108
"PLAVEC";1908-10-15;31.98;8.072;3.46
"PLAVEC";1908-11-15;21.72;-1.026;2.868
"PLAVEC";1908-12-15;54.92;-3.011;2.407
"PLAVEC";1909-01-15;16.88;-4.046;2.019
"PLAVEC";1909-02-15;34.88;-4.171;4.371
"PLAVEC";1909-03-15;16.87;0.845;19.701
"PLAVEC";1909-04-15;38.4;8.02;6.109
"PLAVEC";1909-05-15;59.05;10.7;5.878
"PLAVEC";1909-06-15;31.11;15.028;4.142
"PLAVEC";1909-07-15;71.63;15.608;3.885
"PLAVEC";1909-08-15;80.51;17.751;3.269
"PLAVEC";1909-09-15;28.19;14.076;2.334
"PLAVEC";1909-10-15;1.53;10.63;1.912
"PLAVEC";1909-11-15;21.89;1.487;1.62
"PLAVEC";1909-12-15;23.09;-0.09;1.346
"PLAVEC";1910-01-15;16.97;-1.009;1.129
"PLAVEC";1910-02-15;55.14;1.16;6.525
"PLAVEC";1910-03-15;36.71;3.392;5.735
"PLAVEC";1910-04-15;30.66;7.343;3.318
"PLAVEC";1910-05-15;70.53;12.516;4.171
"PLAVEC";1910-06-15;86.93;16.615;4.205
"PLAVEC";1910-07-15;87.56;16.279;3.342
"PLAVEC";1910-08-15;61.35;16.443;2.062
"PLAVEC";1910-09-15;65.58;12.086;1.698
"PLAVEC";1910-10-15;13.17;8.722;1.048
"PLAVEC";1910-11-15;19.83;1.787;0.91
"PLAVEC";1910-12-15;39.45;1.488;1.028
"PLAVEC";1911-01-15;19.75;-2.397;1.684
"PLAVEC";1911-02-15;23.64;-0.935;4.796
"PLAVEC";1911-03-15;16.47;3.63;3.09
